user_id,tenant_company,tenant_first_name,tenant_name,owner_name,owner_email,tenant_gender,tenant_address,num_lot,monthly_rent,rent_balance,overdue_days,next_revision,end_date,nature,Départ
1,DENIS MATERIAUX,James,RINGUE,Roland MIALON,rolandmialon@gmail.com,M,16 Rue Jonquoy,10,1720,0,0,2/5/2018,2/5/2022,Commercial 9 ans,2/5/2016
1,PELTIER BOIS,Jean-Vincent,GIRARDOT,Roland MIALON,rolandmialon@gmail.com,M,16 Rue Jonquoy,12,4890,0,0,8/21/2017,7/1/2022,Commercial 9 ans,7/1/2016
1,B2F,Cédric,ANCRENAZ,Roland MIALON,rolandmialon@gmail.com,M,16 Rue Jonquoy,13,4190,0,0,3/1/2018,3/1/2020,Commercial 9 ans,3/1/2014
1,CHAMBRE DE COMMERCE ET D'INDUSTRIE,Pierre Yves,BRUNO,Roland MIALON,rolandmialon@gmail.com,M,16 Rue Jonquoy,14,3810,0,0,9/4/2017,9/4/2021,Commercial 9 ans,9/4/2015
1,TOP CAMPUS,Michel,LAPELLEGERIE,Roland MIALON,rolandmialon@gmail.com,M,16 Rue Jonquoy,15,4260,0,0,2/17/2018,2/17/2022,Commercial 9 ans,2/17/2016
1,SOPRAL,Benjamin,NICOLLIN,Roland MIALON,rolandmialon@gmail.com,M,16 Rue Jonquoy,16,3130,0,0,10/10/2017,10/10/2019,Commercial 9 ans,10/10/2013
1,AXXEL,Ludovic,VAUDAUX,Roland MIALON,rolandmialon@gmail.com,M,16 Rue Jonquoy,17,3160,0,0,6/1/2017,6/1/2022,Commercial 9 ans,6/1/2016
1,GOSSELIN,Anne,DE FONTENAY,Roland MIALON,rolandmialon@gmail.com,M,16 Rue Jonquoy,18,4870,0,0,4/1/2017,4/20/2022,Commercial 9 ans,4/20/2016
1,OPTHES,Magda,VAN HEEMS,Roland MIALON,rolandmialon@gmail.com,M,16 Rue Jonquoy,21,2860,0,0,5/7/2017,5/7/2021,Commercial 9 ans,5/7/2015
1,GROUPE CONDATE,Paul-Albert,FLIPO,Roland MIALON,rolandmialon@gmail.com,F,16 Rue Jonquoy,3,2820,0,0,7/1/2017,6/23/2019,Commercial 9 ans,6/23/2013
1,TRANSPORTS LAHAYE,Michelle,CHASSERIO,Roland MIALON,rolandmialon@gmail.com,F,16 Rue Jonquoy,11,1870,0,0,7/1/2017,6/23/2019,Commercial 9 ans,6/23/2013
1,ARCADE EXPERTISE ET AUDIT,Gilles,CANNARD,Roland MIALON,rolandmialon@gmail.com,F,16 Rue Jonquoy,19,3260,0,0,7/1/2017,6/23/2019,Commercial 9 ans,6/23/2013
1,TERCY-LEVILLAIN,Henri,COUSIN,Roland MIALON,rolandmialon@gmail.com,F,16 Rue Jonquoy,20,2670,0,0,7/1/2017,6/23/2019,Commercial 9 ans,6/23/2013
1,SACIB,Lionel,FINE,David BENOMAR,davidbenomar@gmail.com,M,17 AV. DU Gal DE GAULLE,1,4260,0,0,6/15/2015,6/15/2015,Commercial 9 ans,6/15/2006
1,ETOILE BRETAGNE ATLANTIQUE,Pierre,PELIER,David BENOMAR,davidbenomar@gmail.com,F,17 AV. DU Gal DE GAULLE,2,770,0,0,1/1/2017,1/1/2020,Commercial 9 ans,1/1/2011
1,GRUEL FAYER,Denis,SOUSSIN,David BENOMAR,davidbenomar@gmail.com,F,17 AV. DU Gal DE GAULLE,3,710,0,0,1/1/2017,1/1/2020,Commercial 9 ans,1/1/2011
1,ASSISTANCE AUTO 24,Sophie,CHEVENEMENT,David BENOMAR,davidbenomar@gmail.com,F,17 AV. DU Gal DE GAULLE,4,3680,0,0,1/6/2018,12/23/2019,Commercial 9 ans,12/23/2010
1,castell eurl,Yves,LENNE,Soheil DURAND,soheildurand@gmail.com,F,17 Rue d'Auteuil,7,1710,0,0,6/25/2016,6/25/2022,Commercial 9 ans,6/25/2013
1,apm,Jacques,SELOSSE,Jean Baptiste MEYER,jeanbaptistemeyer@gmail.com,M,170 Rue Saint-Maur,1,440,0,0,1/1/2018,1/1/2021,Commercial 9 ans,1/1/2012
1,CLAIRE SAS,Eva,GIRAL,Mohamed BOTHIER,mohamedbothier@gmail.com,M,176 rue du Château,1,480,0,0,2/15/2017,2/15/2024,Commercial 9 ans,2/15/2015
1,D.B.ORGANISATION,Laurent,ODDON,Patrick JACOB,patrickjacob@gmail.com,M,18 Rue Duvivier,1,570,0,0,4/1/2016,4/1/2016,Commercial 9 ans,4/1/2007
1,SETEC,Jean Francois,VANNIER,Xavier BOURDIN,xavierbourdin@gmail.com,M,2 Rue des Halles,13,1770,0,0,7/1/2017,7/1/2019,Commercial 9 ans,7/1/2013
1,SARL BSR & ASSOCIES,Eric,COURBE,Xavier BOURDIN,xavierbourdin@gmail.com,M,2 Rue des Halles,9,3060,0,0,1/1/2020,1/1/2026,Commercial 9 ans,1/1/2017
1,BODIN JOYEUX,Jacques,DIEZINGER,Xavier BOURDIN,xavierbourdin@gmail.com,M,2 Rue des Halles,1,70,0,0,10/1/2013,10/1/2013,Commercial 9 ans,10/1/2004
1,SODFI,Serge,BRUN,Xavier BOURDIN,xavierbourdin@gmail.com,F,2 Rue des Halles,4,2040,0,0,7/1/2015,7/1/2021,Commercial 9 ans,7/1/2012
1,PHARMACIE CAZALA,Stéphanie,BAILLENX,Rafiq DELANNOY,rafiqdelannoy@gmail.com,M,20 rue de Chambery,31,150,0,0,11/8/2017,11/8/2022,Commercial 9 ans,11/8/2016
1,PARFUMS MARILYNE BEAUTE,Stéphanie,BEUVADEN,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,2,170,0,0,8/1/2014,8/1/2020,Commercial 9 ans,8/1/2011
1,HD2E,Olivier,CAZENAVE,Rafiq DELANNOY,rafiqdelannoy@gmail.com,F,20 rue de Chambery,4,2290,0,0,12/20/2016,12/20/2022,Commercial 9 ans,12/20/2013
1,LABRUX SAS,Ericka,MERLE,Michel CALVAR MADEC,michelcalvarmadec@gmail.com,M,21 RUE CUJAS,1,4070,0,0,8/1/2017,8/1/2021,Commercial 9 ans,8/1/2015
1,INTER METAL SAS,Andrew,DEJUANE,Florian POMMIER,florianpommier@gmail.com,M,21 RUE DE L'ABBE GROULT,12,990,0,0,8/5/2017,8/5/2022,Commercial 9 ans,8/5/2016
1,MECA PRECIS,Olivier,OSMONT,Florian POMMIER,florianpommier@gmail.com,M,21 RUE DE L'ABBE GROULT,1,3890,0,0,7/1/2017,7/1/2017,Commercial 9 ans,7/1/2008
1,KSB SAS,Eric,GOSSET-GRAINVILLE,Florian POMMIER,florianpommier@gmail.com,F,21 RUE DE L'ABBE GROULT,2,1120,0,0,1/1/2016,1/1/2016,Commercial 9 ans,1/1/2007
1,BERRY VIANDES,Mathieu,BALAS,Florian POMMIER,florianpommier@gmail.com,F,21 RUE DE L'ABBE GROULT,3,2960,0,0,12/1/2017,12/1/2017,Commercial 9 ans,12/1/2008
1,SFM,Geoffrey,ZZZ - ADHERENT TEST,Florian POMMIER,florianpommier@gmail.com,F,21 RUE DE L'ABBE GROULT,26,330,0,0,10/1/2015,10/1/2015,Commercial 9 ans,10/1/2006
1,SAINTE LIZAIGNE,Michel,DE KERSAUSON,Patrick BALD,patrickbald@gmail.com,M,22 Rue de l'Odeon,1,3610,0,0,1/1/2017,1/1/2017,Commercial 9 ans,1/1/2008
1,SAS HUILERIE VIGEAN,Christine,DUCATILLION,Josette CHAMPAUD,josettechampaud@gmail.com,F,237 RUE  LA CROIX NIVERT,1,4710,0,0,8/1/2017,7/6/2022,Commercial 9 ans,7/6/2016
1,cathay capital / stonest,Olivier,BULTEAU,Bertrand SCHOTT,bertrandschott@gmail.com,M,25 Avenue de Ségur,2,530,0,0,5/21/2017,5/21/2020,Commercial 9 ans,5/21/2014
1,ellipse co,Bertrand,SEBAUX,Brigitte MARIENNE,brigittemarienne@gmail.com,M,27 Rue des Bluets,1,4700,0,0,10/1/2017,10/1/2023,Commercial 9 ans,10/1/2014
1,GAULT ET FREMONT,Sandrine,PEYTAVIN,Gilbert EL MERINI,gilbertelmerini@gmail.com,M,27 RUE GASSENDI,8,430,0,0,1/16/2018,1/16/2021,Commercial 9 ans,1/16/2015
1,JHD,Dimitri,DELANNE,Gilbert EL MERINI,gilbertelmerini@gmail.com,M,27 RUE GASSENDI,1,3330,0,0,1/1/2017,1/1/2017,Commercial 9 ans,1/1/2008
1,RCP DESIGN GLOBAL,Alain,PRADIER ,Gilbert EL MERINI,gilbertelmerini@gmail.com,F,27 RUE GASSENDI,2,1370,0,0,7/1/2017,7/1/2023,Commercial 9 ans,7/1/2014
1,WESER,Laure,BERTETTO,Mohamed GUTH,mohamedguth@gmail.com,M,28 Rue Bouret,1,4280,0,0,4/1/2016,4/1/2016,Commercial 9 ans,4/1/2007
1,SERVI DORYL,Roland,WAMBEKE,Pierre BUCHARD,pierrebuchard@gmail.com,F,29 Av de Lowendal,10,4240,0,0,10/1/2017,10/1/2019,Commercial 9 ans,10/1/2013
1,OREP PACKAGING,Sylvain,VALENT,Daniela KERN,danielakern@gmail.com,M,3 Bis & 5 Rue d'Alembert,1,720,0,0,10/3/2017,10/3/2022,Commercial 9 ans,10/3/2016
1,COLLES CLEOPATRE,Steven,MOINE,Daniela KERN,danielakern@gmail.com,M,3 Bis & 5 Rue d'Alembert,3,3950,0,0,3/12/2018,3/12/2021,Commercial 9 ans,3/12/2015
1,VALANTUR,Jean-Michel,BARONE,Daniela KERN,danielakern@gmail.com,M,3 Bis & 5 Rue d'Alembert,4,4430,0,0,9/7/2017,9/7/2021,Commercial 9 ans,9/7/2015
1,GESEC,Philippe,POMMIER,Daniela KERN,danielakern@gmail.com,M,3 Bis & 5 Rue d'Alembert,5,1980,0,0,1/10/2018,1/10/2020,Commercial 9 ans,1/10/2014
1,SAVEBAG,Patrick,DE SAINT LOUVENT,Daniela KERN,danielakern@gmail.com,M,3 Bis & 5 Rue d'Alembert,7,4060,0,0,7/1/2017,7/25/2020,Commercial 9 ans,7/25/2014
1,VINCI ENERGIES CENTRE OUEST,Régine,GONZALES,Daniela KERN,danielakern@gmail.com,M,3 Bis & 5 Rue d'Alembert,8,420,0,0,5/14/2017,5/14/2018,Commercial 9 ans,5/14/2012
1,SETIPP / SUIVIDEFLOTTE.NET,Patrick,CHAVRIER,Daniela KERN,danielakern@gmail.com,M,3 Bis & 5 Rue d'Alembert,9,3010,0,0,9/15/2017,9/15/2021,Commercial 9 ans,9/15/2015
1,PHILOCOLOR PEINTURES,Benoit,DUTRUC,Daniela KERN,danielakern@gmail.com,M,3 Bis & 5 Rue d'Alembert,10,3670,0,0,6/23/2017,6/23/2021,Commercial 9 ans,6/23/2015
1,GEODIS,Christine,BIGEARD,Daniela KERN,danielakern@gmail.com,M,3 Bis & 5 Rue d'Alembert,11,4190,0,0,7/16/2017,7/16/2019,Commercial 9 ans,7/16/2013
1,SARL SODRECO - RESTAURANT DEL ARTE,Tim,GUINOT,Daniela KERN,danielakern@gmail.com,M,3 Bis & 5 Rue d'Alembert,12,1840,0,0,8/24/2017,8/24/2022,Commercial 9 ans,8/24/2016
1,GROUPE MONASSIER JOUE LES TOURS,Julie,HOLZINGER,Daniela KERN,danielakern@gmail.com,F,3 Bis & 5 Rue d'Alembert,2,590,0,0,1/1/2016,1/1/2019,Commercial 9 ans,1/1/2010
1,partner's drouault,Patrick,ZIMER,Thierry SCHELLENBERG,thierryschellenberg@gmail.com,F,3 Rue Fizeau,2,3090,0,0,1/1/2014,1/1/2017,Commercial 9 ans,1/1/2008
1,inconnu,Didier,TIBERGHIEN,Olivier SESBOUE,olivier.sesboue@gmail.com,M,3 Rue Robert Fleury,1,910,0,0,10/1/2017,10/15/2020,Commercial 9 ans,10/15/2014
1,LEVAIN ET DEVELOPPEMENT,Thibault,BESSON,Olivier SESBOUE,olivier.sesboue@gmail.com,M,3 Rue Robert Fleury,2,110,0,0,5/6/2017,5/6/2022,Commercial 9 ans,5/6/2016
1,KASSBOHRER E.S.E.,Raymond,JUVIGNARD,Olivier SESBOUE,olivier.sesboue@gmail.com,M,3 Rue Robert Fleury,3,1720,0,0,8/4/2017,8/4/2022,Commercial 9 ans,8/4/2016
1,STMICROELECTRONICS INTERNATIONAL NV,Olivier,ALTAZIN,Olivier SESBOUE,olivier.sesboue@gmail.com,M,3 Rue Robert Fleury,4,4010,0,0,8/10/2017,8/10/2021,Commercial 9 ans,8/10/2015
1,MANUFACTURE D HISTOIRES DEUX-PONTS,"
									En attente d'élection
								",NICOLAS,Olivier SESBOUE,olivier.sesboue@gmail.com,M,3 Rue Robert Fleury,5,4330,0,0,12/1/2017,12/1/2019,Commercial 9 ans,12/1/2013
1,PHOTOWEB,Maurice,APPRIEUX,Olivier SESBOUE,olivier.sesboue@gmail.com,M,3 Rue Robert Fleury,6,2080,0,0,1/19/2018,1/19/2023,Commercial 9 ans,1/19/2017
1,ALAIN ETIEVENT,Lilian,BESANCON,Olivier SESBOUE,olivier.sesboue@gmail.com,M,3 Rue Robert Fleury,7,180,0,0,5/18/2017,5/18/2017,Commercial 9 ans,5/18/2011
1,ABSISKEY CP,Joelle,MICHAL,Olivier SESBOUE,olivier.sesboue@gmail.com,M,3 Rue Robert Fleury,8,4960,0,0,9/19/2017,9/19/2017,Commercial 9 ans,9/19/2011
1,AHLSTROM,Christine,DE VARAX,Olivier SESBOUE,olivier.sesboue@gmail.com,M,3 Rue Robert Fleury,9,1640,0,0,11/7/2017,11/7/2022,Commercial 9 ans,11/7/2016
1,TEMPLUM SARL,Arnaud,RAVE,Olivier SESBOUE,olivier.sesboue@gmail.com,M,3 Rue Robert Fleury,11,2100,0,0,6/1/2017,6/1/2018,Commercial 9 ans,6/1/2012
1,R F I INFORMATIQUE,Jean-Marc,DANJEAN,Olivier SESBOUE,olivier.sesboue@gmail.com,M,3 Rue Robert Fleury,12,600,0,0,7/20/2017,7/20/2021,Commercial 9 ans,7/20/2015
1,G.MOREY,Manoj,TABOURET,Olivier SESBOUE,olivier.sesboue@gmail.com,M,3 Rue Robert Fleury,13,580,0,0,5/13/2017,5/13/2022,Commercial 9 ans,5/13/2016
1,ECM TECHNOLOGIES,Rocky,BOTTOLLIER,Olivier SESBOUE,olivier.sesboue@gmail.com,M,3 Rue Robert Fleury,14,160,0,0,7/1/2017,7/3/2021,Commercial 9 ans,7/3/2015
1,BIG BANG S.A.S.,Dick,GENEVE,Olivier SESBOUE,olivier.sesboue@gmail.com,M,3 Rue Robert Fleury,15,4280,0,0,5/6/2017,5/6/2022,Commercial 9 ans,5/6/2016
1,BASTILLE CAPITAL,Olivier,PIOT,Olivier SESBOUE,olivier.sesboue@gmail.com,M,3 Rue Robert Fleury,16,1380,0,0,10/15/2017,10/15/2019,Commercial 9 ans,10/15/2013
1,CIC ORIO,Alfredo,CAHINGT,Olivier SESBOUE,olivier.sesboue@gmail.com,M,3 Rue Robert Fleury,17,460,0,0,10/8/2017,10/8/2022,Commercial 9 ans,10/8/2016
1,POMA SAS,Jean-François,GHATTAS,Olivier SESBOUE,olivier.sesboue@gmail.com,M,3 Rue Robert Fleury,19,3490,0,0,6/1/2017,6/1/2017,Commercial 9 ans,6/1/2011
1,STREIFF SAS,Bruno,MARIGLIANO,Olivier SESBOUE,olivier.sesboue@gmail.com,M,3 Rue Robert Fleury,20,650,0,0,10/16/2017,10/16/2020,Commercial 9 ans,10/16/2014
1,SOCIÉTÉ DES 3 VALLÉES,Thierry,TOMMASINI,Olivier SESBOUE,olivier.sesboue@gmail.com,M,3 Rue Robert Fleury,21,3860,0,0,5/4/2017,5/4/2021,Commercial 9 ans,5/4/2015
1,thevenin & ducrot sa,Reza,MOINARD,Olivier SESBOUE,olivier.sesboue@gmail.com,M,3 Rue Robert Fleury,25,1110,0,0,10/15/2017,10/15/2017,Commercial 9 ans,10/15/2011
1,soreco,Jerome,BOUTRY,Olivier SESBOUE,olivier.sesboue@gmail.com,F,3 Rue Robert Fleury,18,3030,0,0,5/1/2017,5/1/2022,Commercial 9 ans,5/1/2016
1,MANPOWER,Christian,LOLIVIER,Hubert FARGEIX,hubertfargeix@gmail.com,F,30 RUE FABERT,9,2750,0,0,5/1/2016,4/15/2019,Commercial 9 ans,4/15/2010
1,FIDAL,Denotte,BLANCHART,Hubert FARGEIX,hubertfargeix@gmail.com,F,30 RUE FABERT,1011,280,0,0,10/1/2014,10/1/2013,Commercial 9 ans,10/1/2004
1,P.E.B.,Ludovic,HOORELBEKE,Xavier SIMON,xaviersimon@gmail.com,M,35 Rue Pascal,5,4070,0,0,9/11/2017,9/11/2021,Commercial 9 ans,9/11/2015
1,FAIVELEY PLAST,David,COESTER,Isabelle VILLE,isabelleville@gmail.com,M,354 Bis Rue de Vaugirard,2,2480,0,0,3/16/2018,3/16/2022,Commercial 9 ans,3/16/2016
1,"CHOPARD ""GROUPE AUTOMOBILE""",Déborah,MALGOUYRES,Isabelle VILLE,isabelleville@gmail.com,M,354 Bis Rue de Vaugirard,3,220,0,0,1/6/2018,9/15/2021,Commercial 9 ans,9/15/2015
1,CERFRANCE ALLIANCE COMTOISE,Pierre,PERRIN,Isabelle VILLE,isabelleville@gmail.com,M,354 Bis Rue de Vaugirard,4,4860,0,0,4/29/2017,4/29/2022,Commercial 9 ans,4/29/2016
1,DIAGER,Françoise,JEANPETIT,Isabelle VILLE,isabelleville@gmail.com,M,354 Bis Rue de Vaugirard,5,4070,0,0,10/26/2017,10/26/2022,Commercial 9 ans,10/26/2016
1,CABINET DEPEYRE,Marilyn,BESANCON,Isabelle VILLE,isabelleville@gmail.com,M,354 Bis Rue de Vaugirard,6,3200,0,0,2/24/2018,2/24/2019,Commercial 9 ans,2/24/2013
1,GROUPE DUCHESNE JARDINS,Denis,LUTHRINGER,Isabelle VILLE,isabelleville@gmail.com,M,354 Bis Rue de Vaugirard,8,4150,0,0,9/1/2017,9/1/2022,Commercial 9 ans,9/1/2016
1,SIGNAUX GIROD,Marie-Andrée,CHEVALLIER,Isabelle VILLE,isabelleville@gmail.com,M,354 Bis Rue de Vaugirard,9,190,0,0,4/8/2017,4/8/2017,Commercial 9 ans,4/8/2011
1,ESAT ET EA - ETP SYNERGIE,James,BOILLOD,Isabelle VILLE,isabelleville@gmail.com,M,354 Bis Rue de Vaugirard,11,2320,0,0,10/1/2017,10/1/2020,Commercial 9 ans,10/1/2014
1,FRAMBOURG,Lily,LAFEUILLE,Isabelle VILLE,isabelleville@gmail.com,M,354 Bis Rue de Vaugirard,12,2270,0,0,9/4/2017,9/4/2018,Commercial 9 ans,9/4/2012
1,RESCASET CONCEPT,Eric,BLANCHET,Isabelle VILLE,isabelleville@gmail.com,M,354 Bis Rue de Vaugirard,14,4930,0,0,5/10/2017,5/10/2022,Commercial 9 ans,5/10/2016
1,FABRIQUE DES GAVOTTES,Xavier,DEMAEL,Isabelle VILLE,isabelleville@gmail.com,M,354 Bis Rue de Vaugirard,15,60,0,0,4/1/2017,4/1/2020,Commercial 9 ans,4/1/2014
1,IMASONIC,Dominique,REDOULEZ,Isabelle VILLE,isabelleville@gmail.com,M,354 Bis Rue de Vaugirard,16,1500,0,0,10/19/2017,10/19/2022,Commercial 9 ans,10/19/2016
1,MILLET DOLE,Jean-Marc,DAVIGO,Isabelle VILLE,isabelleville@gmail.com,M,354 Bis Rue de Vaugirard,1,560,0,0,1/1/2017,1/1/2020,Commercial 9 ans,1/1/2011
1,CLAVIERE SAS,Jean-Christophe,GONNORD,Nathalie DUBOIS,nathaliedubois@gmail.com,F,36 Av. BOSQUET,6,4980,0,0,11/6/2010,11/6/2010,Commercial 9 ans,11/6/2001
1,GMA,Jean-François,COLLOC,Emmanuel ROUX-BANNEVILLE,emmanuelroux-banneville@gmail.com,M,36 Rue de Lourmel,14,1460,0,0,11/8/2017,11/8/2019,Commercial 9 ans,11/8/2013
1,s.a.s. thiolat,Francois,SANI,Emmanuel ROUX-BANNEVILLE,emmanuelroux-banneville@gmail.com,M,36 Rue de Lourmel,1,3620,0,0,10/1/2017,10/1/2023,Commercial 9 ans,10/1/2014
1,inconnu,Floriane,LORNE,Emmanuel ROUX-BANNEVILLE,emmanuelroux-banneville@gmail.com,F,36 Rue de Lourmel,2,1980,0,0,8/1/2016,8/1/2019,Commercial 9 ans,8/1/2010
1,ECOFIT,Carina,BENATTAR,Fred FORT,fredfort@gmail.com,F,36 RUE KELLER,132,1450,0,0,1/1/2016,1/1/2022,Commercial 9 ans,1/1/2013
1,COSEEF / CAIRE,Laurent,ACCOS,Assia LOUAT,assialouat@gmail.com,M,37 Rue du Fbg St Denis,1,2470,0,0,6/16/2016,6/16/2019,Commercial 9 ans,6/16/2010
1,ERMETO,Eliam,CLAMENS,Guenaël GAGNERE,guenaëlgagnere@gmail.com,F,370 RUE DE VAUGIRARD,4,10,0,0,1/1/2024,1/1/2025,Commercial 9 ans,1/1/2016
1,COVIALTO,Reggie,PELESZEZAK,Herve FARESS,hervefaress@gmail.com,M,38 Rue des Cevennes,1,2860,0,0,8/24/2017,8/24/2021,Commercial 9 ans,8/24/2015
1,DAUDIN SERVICES,Nathalie,JULLIEN,Herve FARESS,hervefaress@gmail.com,M,38 Rue des Cevennes,3,4950,0,0,5/14/2017,5/14/2020,Commercial 9 ans,5/14/2014
1,CREDIT AGRICOLE VAL DE FRANCE,Philippe,DELEPOULLE,Herve FARESS,hervefaress@gmail.com,M,38 Rue des Cevennes,4,3780,0,0,11/1/2017,11/1/2020,Commercial 9 ans,11/1/2014
1,TRANSMANUT,Elsa,RHOUMY,Herve FARESS,hervefaress@gmail.com,M,38 Rue des Cevennes,5,590,0,0,3/18/2018,3/18/2023,Commercial 9 ans,3/18/2017
1,GAREYTE,Joseph,ROSTAING,Herve FARESS,hervefaress@gmail.com,M,38 Rue des Cevennes,6,760,0,0,4/1/2017,4/1/2017,Commercial 9 ans,4/1/2011
1,CREDIT AGRICOLE TITRES,Alain,DUPRE,Herve FARESS,hervefaress@gmail.com,M,38 Rue des Cevennes,7,700,0,0,8/1/2017,8/1/2020,Commercial 9 ans,8/1/2014
1,ELIZABETH EUROPE,Julienne,MORALES,Herve FARESS,hervefaress@gmail.com,M,38 Rue des Cevennes,8,1980,0,0,12/1/2017,12/1/2018,Commercial 9 ans,12/1/2012
1,REVISION ET CONTROLE,Hervé,LEQUIN,Herve FARESS,hervefaress@gmail.com,M,38 Rue des Cevennes,10,1460,0,0,12/15/2017,12/15/2018,Commercial 9 ans,12/15/2012
1,SONOPOL,Didier,ROZIER,Herve FARESS,hervefaress@gmail.com,M,38 Rue des Cevennes,12,1180,0,0,12/29/2017,12/29/2020,Commercial 9 ans,12/29/2014
1,SAINT MICHEL BISCUITS,Vincent,MORVANT,Herve FARESS,hervefaress@gmail.com,M,38 Rue des Cevennes,13,2050,0,0,2/20/2018,2/20/2021,Commercial 9 ans,2/20/2015
1,A2V MECATRONIQUE,Xavier,RODA,Herve FARESS,hervefaress@gmail.com,M,38 Rue des Cevennes,16,790,0,0,12/22/2017,12/22/2020,Commercial 9 ans,12/22/2014
1,PRECICAST,Gilles,KLITTING,Herve FARESS,hervefaress@gmail.com,M,38 Rue des Cevennes,17,2510,0,0,9/15/2017,9/15/2022,Commercial 9 ans,9/15/2016
1,DERICHEBOURG,Eric,DURAIN,Herve FARESS,hervefaress@gmail.com,M,38 Rue des Cevennes,18,2950,0,0,12/5/2017,12/5/2018,Commercial 9 ans,12/5/2012
1,FRANCOS,Yann,LABILLOY,Herve FARESS,hervefaress@gmail.com,M,38 Rue des Cevennes,19,4810,0,0,9/8/2017,9/8/2022,Commercial 9 ans,9/8/2016
1,PRO ACTIF RH,Olivier,NEGREL,Herve FARESS,hervefaress@gmail.com,M,38 Rue des Cevennes,20,4800,0,0,2/1/2018,2/1/2023,Commercial 9 ans,2/1/2017
1,COGETIQ,Alain,CARDON,Herve FARESS,hervefaress@gmail.com,M,38 Rue des Cevennes,22,1430,0,0,9/25/2017,9/25/2021,Commercial 9 ans,9/25/2015
1,micel,Damien,DEHOUCK,Herve FARESS,hervefaress@gmail.com,M,38 Rue des Cevennes,23,1890,0,0,8/21/2017,8/21/2021,Commercial 9 ans,8/21/2015
1,inconnu,Bertrand,LACOSTE,Herve FARESS,hervefaress@gmail.com,M,38 Rue des Cevennes,25,3950,0,0,7/1/2017,7/1/2017,Commercial 9 ans,7/1/2011
1,KPMG SA,Christian,SALOMON,Herve FARESS,hervefaress@gmail.com,M,38 Rue des Cevennes,28,3740,0,0,8/22/2017,8/22/2022,Commercial 9 ans,8/22/2016
1,BATIM'ALU,Benoît,TAPIERO,Herve FARESS,hervefaress@gmail.com,M,38 Rue des Cevennes,29,1570,0,0,3/1/2018,3/22/2020,Commercial 9 ans,3/22/2014
1,METALIS HPS,Grégoire,TORCK,Herve FARESS,hervefaress@gmail.com,F,38 Rue des Cevennes,9,3650,0,0,7/1/2017,6/23/2019,Commercial 9 ans,6/23/2013
1,A.M.I,Yvan,BECQUART,Herve FARESS,hervefaress@gmail.com,F,38 Rue des Cevennes,14,5000,0,0,9/1/2017,9/1/2019,Commercial 9 ans,9/1/2013
1,GROUPE DESPI,Mickaël,DEPAEUW,Herve FARESS,hervefaress@gmail.com,F,38 Rue des Cevennes,24,490,0,0,7/1/2017,6/23/2019,Commercial 9 ans,6/23/2013
1,SA FAURE,Eric,DUIQUET,Herve FARESS,hervefaress@gmail.com,F,38 Rue des Cevennes,26,1650,0,0,7/1/2017,7/1/2020,Commercial 9 ans,7/1/2014
1,AXLETECH,Nicolas,BUSSIERE,Jacques NAVARRO,jacquesnavarro@gmail.com,F,38 RUE KELLER,4,2260,0,0,1/1/2016,1/1/2019,Commercial 9 ans,1/1/2010
1,JOINTS FOURNEL ET GARNIER,Xavier,DEDEYAN,Jacques NAVARRO,jacquesnavarro@gmail.com,F,38 RUE KELLER,5,1380,0,0,7/1/2015,7/1/2018,Commercial 9 ans,7/1/2009
1,SAGRA,Frank,VELAY,Florence LENOIR,florencelenoir@gmail.com,F,40 Rue de Gergovie,3,1810,0,0,1/1/2016,1/1/2016,Commercial 9 ans,1/1/2007
1,LEROY-MERLIN,Loïc,TORCK,Brigitte POULAILLON,brigittepoulaillon@gmail.com,F,41 Av de la Motte-Picquet,1,2310,0,0,7/1/2018,7/1/2024,Commercial 9 ans,7/1/2015
1,SCAELEC,Laurent,HOUOT,Odile BENNIS,odilebennis@gmail.com,M,41 Rue Solferino,1,990,0,0,10/1/2015,10/1/2018,Commercial 9 ans,10/1/2009
1,MOB MONDELIN SAS,Vinciane,BOHER,Yves AMBROISE,yvesambroise@gmail.com,F,44 RUE DE GASSENDI,1,2710,0,0,5/1/2017,5/1/2025,Commercial 9 ans,5/1/2016
1,OUTILLAGE NOURRISSON CLAUDE,Marc,BOUCHE,Yves AMBROISE,yvesambroise@gmail.com,F,44 RUE DE GASSENDI,2,4130,0,0,5/1/2017,5/1/2025,Commercial 9 ans,5/1/2016
1,THOMAS SA,Marco,MACIEIRA,Tom FERNANDEZ,tomfernandez@gmail.com,F,44 RUE PERNETY,10,2470,0,0,12/13/2016,12/13/2022,Commercial 9 ans,12/13/2013
1,NOVARESSORT,Patrick,HARTMANN,Jean Paul BARET,jeanpaulbaret@gmail.com,M,45 Bis Rue Folie Regnault,3,2020,0,0,5/12/2017,5/12/2021,Commercial 9 ans,5/12/2015
1,LE BATISTOU S.A.,Michel,BAZUS,Jean Paul BARET,jeanpaulbaret@gmail.com,M,45 Bis Rue Folie Regnault,4,4910,0,0,9/25/2017,9/25/2018,Commercial 9 ans,9/25/2012
1,SECMI-ADDAX SAS,Meïssa,FONTAINE,Jean Paul BARET,jeanpaulbaret@gmail.com,M,45 Bis Rue Folie Regnault,5,440,0,0,4/29/2017,4/29/2019,Commercial 9 ans,4/29/2013
